outgoing_connections,obyt_SUM,ibyt_SUM,ln_ibyt_SUM,ln_obyt_SUM,weighted_degree,ip,degree,total_traffic,ln_total_traffic,ln_degree,ln_weighted_degree,label
657,1680363,6582320,15.6998978247,14.3345203995,672.0,172.30.1.194,17,8262683.0,15.9272599112,2.83321334406,6.51025834052,1.0
1668,30434225,69610008,18.0584189081,17.2310783555,1739.0,172.30.1.227,21,100044233,18.4211229762,3.04452243772,7.46106551435,1.0
693,1833218,8319214,15.9340783372,14.4215834505,716.0,172.10.1.72,25,10152432,16.1332238407,3.21887582487,6.57368016696,1.0
736,3637169,10476578,16.1646526568,15.1067161898,755.0,172.20.2.131,20,14113747,16.4626598449,2.99573227355,6.62671774925,1.0
663,1947756,9545824,16.0716143393,14.4821884987,673.0,172.30.2.64,20,11493580.0,16.2572991766,2.99573227355,6.51174532964,1.0
643,1458326,4808852,15.3859689442,14.1927997605,712.0,172.20.1.10,19,6267178.0,15.6508367315,2.94443897917,6.56807791141,1.0
662,2064696,1381788,14.1388888707,14.540493558,677.0,172.10.2.100,19,3446484.0,15.0528651389,2.94443897917,6.51767127291,1.0
664,2157920,6039602,15.6138486737,14.5846553528,685.0,172.30.1.59,20,8197522.0,15.9193424714,2.99573227355,6.52941883826,1.0
677,2148652,3255302,14.9957956097,14.5803512267,685.0,172.30.2.132,18,5403954.0,15.5026414658,2.8903717579,6.52941883826,1.0
717,2056311,7343748,15.809359897,14.5364241587,733.0,172.30.1.61,19,9400059.0,16.0562265238,2.94443897917,6.59714570189,1.0
763,2110001,10023834,16.1204762152,14.5621989794,775.0,172.10.2.110,18,12133835,16.3115083892,2.8903717579,6.65286302935,1.0
1234,12181787,31245238,17.2573775385,16.3154525254,1267.0,172.20.1.225,20,43427025,17.5865925011,2.99573227355,7.14440718032,1.0
713,2707095,7318060,15.8058558235,14.8113866622,727.0,172.20.2.140,18,10025155,16.1206079924,2.8903717579,6.58892647753,1.0
670,1518923,17728956,16.6907097931,14.233512089,694.0,172.10.1.62,24,19247879,16.7729114308,3.17805383035,6.54247196051,1.0
566,2169030,6423188,15.6754251256,14.589790621,583.0,172.10.2.84,19,8592218.0,15.9663674678,2.94443897917,6.36818718635,1.0
909,1874282,1907518,14.4613134785,14.4437362107,926.0,172.10.2.130,20,3781800.0,15.1457106447,2.99573227355,6.83087423465,1.0
654,1550651,9381492,16.0542493702,14.2541854007,672.0,172.20.1.167,19,10932143,16.2072179068,2.94443897917,6.51025834052,1.0
1049,9231637,24842766,17.0280771615,16.0381469472,1086.0,172.20.1.221,20,34074403,17.3440570152,2.99573227355,6.99025650049,1.0
680,3918925,16088854,16.5936372921,15.1813279395,702.0,172.10.2.20,20,20007779,16.8116317059,2.99573227355,6.55393340403,1.0
749,2147065,6046362,15.6149673268,14.5796123512,760.0,172.30.2.109,21,8193427.0,15.9188428054,3.04452243772,6.63331843328,1.0
916,6690106,22659582,16.9360933668,15.7161402765,942.0,172.10.1.241,23,29349688,17.1947924739,3.13549421593,6.84800527458,1.0
716,1665081,5472866,15.515312986,14.3253843289,734.0,172.20.1.64,19,7137947.0,15.780935758,2.94443897917,6.59850902861,1.0
780,2108528,9651052,16.0825774829,14.5615006317,803.0,172.30.1.92,22,11759580.0,16.2801787855,3.09104245336,6.68835471395,1.0
687,3154131,8472262,15.9523080912,14.9642235802,704.0,172.10.2.27,21,11626393,16.2687883302,3.04452243772,6.55677835616,1.0
799,2039504,13224142,16.3975546565,14.528217199,816.0,172.10.2.39,22,15263646,16.5409844806,3.09104245336,6.70441435496,1.0
740,2062122,8700892,15.9789361071,14.5392461077,767.0,172.10.2.21,21,10763014,16.191626185,3.04452243772,6.64248680137,1.0
611,2004675,5413796,15.5044610684,14.5109925108,622.0,172.30.1.142,18,7418471.0,15.8194835292,2.8903717579,6.43294009274,1.0
1036,24215319,3419068,15.0448785573,17.0024960074,1052.0,172.10.1.179,25,27634387,17.134571461,3.21887582487,6.9584483933,1.0
557,1685656,9335356,16.0493194703,14.3376653635,571.0,172.20.1.27,19,11021012,16.2153141905,2.94443897917,6.34738920966,1.0
416,203569040,215238482,19.18725719,19.1315157682,17107.0,10.1.0.76,500,418807522,19.8529219976,6.21460809842,9.74724301545,1.0
683,1689482,5512994,15.5226184092,14.339932531,693.0,172.10.2.107,17,7202476.0,15.7899354138,2.83321334406,6.54102999919,1.0
709,1818450,419492,12.9467997344,14.4134950478,736.0,172.10.2.115,19,2237942.0,14.6210672515,2.94443897917,6.60123011873,1.0
1011,9814929,5038684,15.4326554948,16.0994151518,1021.0,172.30.2.18,18,14853613,16.5137536933,2.8903717579,6.92853781816,1.0
1521,26549091,63764508,17.9707072926,17.0945060678,1570.0,172.30.1.231,20,90313599,18.3187986051,2.99573227355,7.35883089834,1.0
705,1601638,1988004,14.5026416783,14.2865374135,724.0,172.10.1.28,26,3589642.0,15.093563034,3.25809653802,6.58479139239,1.0
663,1958243,11092542,16.2217835486,14.4875582006,678.0,172.30.2.123,20,13050785,16.3843588432,2.99573227355,6.51914728794,1.0
1106,15246915,11181376,16.229760095,16.5398877455,1121.0,172.30.2.8,19,26428291,17.0899456231,2.94443897917,7.02197642307,1.0
1135,27034423,3894296,15.1750234764,17.1126215379,1148.0,172.10.1.181,22,30928719,17.2471957277,3.09104245336,7.04577657688,1.0
714,3485523,7593416,15.842792114,15.0641286627,739.0,172.10.2.24,20,11078939,16.2205564766,2.99573227355,6.60529792095,1.0
799,3587570,18910564,16.7552312657,15.0929856511,817.0,172.20.2.107,19,22498134,16.9289429304,2.94443897917,6.70563909486,1.0
637,3043854,7513516,15.8322140899,14.9286350336,662.0,172.30.2.128,24,10557370.0,16.1723347522,3.17805383035,6.49526555594,1.0
957,9664095,34548962,17.3578880643,16.0839280294,1009.0,172.10.1.209,22,44213057,17.6045307107,3.09104245336,6.91671502035,1.0
846,1389775,4814356,15.3871128456,14.1446524215,861.0,172.10.2.69,18,6204131.0,15.6407259185,2.8903717579,6.75809450443,1.0
789,2993903,11683362,16.2736763364,14.9120884453,809.0,172.30.2.98,22,14677265,16.5018102559,3.09104245336,6.69579891706,1.0
650,1204327,1316532,14.0905115645,14.0014314627,663.0,172.10.1.8,25,2520859.0,14.7401102744,3.21887582487,6.49677499019,1.0
919,6617833,7493204,15.8295070344,15.7052785329,944.0,172.20.2.36,18,14111037,16.4624678151,2.8903717579,6.85012616615,1.0
1893,38406803,60267206,17.9142986663,17.4637451633,1963.0,172.30.1.213,22,98674009,18.4073321364,3.09104245336,7.58222919428,1.0
653,2324372,11506406,16.2584144817,14.658960453,680.0,172.10.1.6,25,13830778,16.4424069566,3.21887582487,6.52209279817,1.0
809,4498472,6232742,15.6453269223,15.3192483415,824.0,172.20.2.139,19,10731214,16.1886672489,2.94443897917,6.71417052991,1.0
1615,29601715,69612310,18.0584519775,17.2033428568,1706.0,172.30.1.235,21,99214025,18.4127899433,3.04452243772,7.44190672805,1.0
757,2360124,11180140,16.229649548,14.674224718,775.0,172.30.2.117,21,13540264,16.421178323,3.04452243772,6.65286302935,1.0
895,6449602,31732330,17.2728465929,15.6795289814,929.0,172.20.2.118,20,38181932,17.4578729774,2.99573227355,6.83410873881,1.0
684,1280455,12236586,16.3199408746,14.0627260415,712.0,172.20.1.66,19,13517041,16.4194617437,2.94443897917,6.56807791141,1.0
738,2156566,15844408,16.5783271885,14.5840276997,767.0,172.30.2.65,24,18000974,16.7059364255,3.17805383035,6.64248680137,1.0
684,1482211,392302,12.8797872303,14.2090454499,699.0,172.10.1.76,23,1874513.0,14.4438594503,3.13549421593,6.54965074223,1.0
1607,25419424,89951961,18.3147863191,17.0510241641,1683.0,172.30.1.233,21,115371385,18.5636669177,3.04452243772,7.42833319419,1.0
727,1433358,580496,13.2716381895,14.1755305011,732.0,172.30.1.29,16,2013854.0,14.5155608571,2.77258872224,6.59578051396,1.0
911,7312275,20997250,16.8599020347,15.8050650008,935.0,172.10.1.253,21,28309525,17.1587088784,3.04452243772,6.84054652929,1.0
29251,545731810,60234918,17.9137627753,20.1176382226,29296.0,172.20.1.23,23,605966728,20.2223356382,3.13549421593,10.2852062669,1.0
675,2713725,9140012,16.0281722563,14.8138327878,687.0,172.20.2.72,18,11853737,16.2881537345,2.8903717579,6.53233429222,1.0
1084,24507761,3662092,15.1135451268,17.0145004009,1108.0,172.10.1.124,24,28169853,17.1537629215,3.17805383035,7.01031186731,1.0
625,2295644,8391180,15.9426917122,14.6465239721,640.0,172.30.1.167,18,10686824,16.1845221388,2.8903717579,6.46146817635,1.0
747,2259903,6724001,15.7211939222,14.63083245,758.0,172.20.1.158,17,8983904.0,16.0109450897,2.83321334406,6.63068338564,1.0
734,1417838,6509798,15.6888189845,14.1646437341,752.0,172.10.1.39,25,7927636.0,15.8858654407,3.21887582487,6.62273632395,1.0
733,1548693,4081966,15.2220892931,14.2529219074,892.0,172.10.1.12,26,5630659.0,15.5437370448,3.25809653802,6.79346613258,1.0
645,1327388,8982554,16.0107948096,14.0987236594,669.0,172.10.1.69,27,10309942,16.1486192304,3.295836866,6.50578406013,1.0
1144,16862294,13269486,16.4009776716,16.640590563,1166.0,172.30.2.35,17,30131780.0,17.2210909867,2.83321334406,7.06133436691,1.0
727,1318815,5692592,15.5546762384,14.0922441641,737.0,172.20.1.49,17,7011407.0,15.7630489521,2.83321334406,6.60258789219,1.0
618,1956926,11588754,16.2655457031,14.4868854327,635.0,172.10.1.19,25,13545680.0,16.4215782353,3.21887582487,6.45362499889,1.0
858,2016849,20966922,16.858456611,14.5170469505,879.0,172.10.2.79,19,22983771,16.9502989161,2.94443897917,6.77878489769,1.0
1064,8331686,28952234,17.1811579265,15.9355763946,1109.0,172.20.1.252,21,37283920.0,17.4340726925,3.04452243772,7.01121398735,1.0
643,1519025,3774438,15.1437620554,14.2335792396,664.0,172.10.1.4,25,5293463.0,15.481983221,3.21887582487,6.49828214948,1.0
718,1600050,974864,13.7900532531,14.2855454367,730.0,172.30.1.74,19,2574914.0,14.7613266935,2.94443897917,6.59304453414,1.0
784,5475632,15319124,16.5446125405,15.5158182608,803.0,172.20.2.112,20,20794756,16.8502113975,2.99573227355,6.68835471395,1.0
859,2845265,10481364,16.1651093811,14.8611667671,878.0,172.20.1.35,20,13326629,16.405274772,2.99573227355,6.77764659364,1.0
759,4676014,23282942,16.9632315474,15.3579565956,779.0,172.20.2.117,17,27958956,17.1462481356,2.83321334406,6.65801104587,1.0
709,2392775,9216550,16.036511339,14.6879643382,726.0,172.30.2.82,22,11609325,16.2673192124,3.09104245336,6.58755001482,1.0
1077,12289173,39796554,17.4992908836,16.3242291888,1109.0,172.10.1.237,24,52085727,17.7684015153,3.17805383035,7.01121398735,1.0
677,1359394,2594947,14.7690766505,14.1225495702,689.0,172.30.1.95,21,3954341.0,15.1903245208,3.04452243772,6.53524127101,1.0
735,2221519,13419951,16.4122530382,14.6137017541,752.0,172.20.1.192,18,15641470.0,16.5654362784,2.8903717579,6.62273632395,1.0
724,3716066,17279268,16.6650179593,15.1281761398,745.0,172.20.2.102,17,20995334,16.8598107805,2.83321334406,6.61338421838,1.0
910,1389276,1889398,14.4517688178,14.1442933061,926.0,172.10.2.137,17,3278674.0,15.0029496303,2.83321334406,6.83087423465,1.0
750,1617099,11424114,16.2512369425,14.2961443612,773.0,172.10.2.125,18,13041213,16.3836251316,2.8903717579,6.65027904859,1.0
568,1568712,4854182,15.3953511594,14.2657654585,583.0,172.10.2.86,19,6422894.0,15.6753793529,2.94443897917,6.36818718635,1.0
617,1866525,13702325,16.4330760844,14.4395889713,638.0,172.30.1.64,19,15568850.0,16.5607826811,2.94443897917,6.45833828334,1.0
853,5064467,9016630,16.014581208,15.4377594581,867.0,172.20.2.129,17,14081097,16.4603438176,2.83321334406,6.76503897678,1.0
750,1890446,6425796,15.6758310721,14.452323338,762.0,172.10.2.111,18,8316242.0,15.9337210281,2.8903717579,6.63594655569,1.0
681,2526617,7745276,15.8625936671,14.7423918118,697.0,172.30.1.190,20,10271893,16.1449218882,2.99573227355,6.54678541076,1.0
748,1712704,17880860,16.699241425,14.3535839661,772.0,172.30.2.92,23,19593564,16.7907117029,3.13549421593,6.64898455002,1.0
715,2114704,13382600,16.4094659137,14.5644254079,734.0,172.30.1.198,17,15497304,16.5561766313,2.83321334406,6.59850902861,1.0
29188,543031001,41065628,17.5306820279,20.1126769683,29234.0,172.10.2.106,24,584096629,20.1855769877,3.17805383035,10.2830876944,1.0
769,1536475,10496066,16.1665110783,14.2450013897,790.0,172.10.1.86,25,12032541,16.3031252876,3.21887582487,6.67203294546,1.0
828,2285041,8447513,15.9493826365,14.6418945253,851.0,172.30.1.87,21,10732554,16.1887921105,3.04452243772,6.74641212857,1.0
945,7547237,20611510,16.8413602156,15.836692094,996.0,172.10.1.205,25,28158747,17.1533685925,3.21887582487,6.90374725758,1.0
1110,15009381,33369590,17.3231555642,16.5241859636,1153.0,172.30.2.44,20,48378971,17.6945757938,2.99573227355,7.05012252027,1.0
1112,9393604,16258634,16.6041346487,16.0555395901,1152.0,172.10.1.211,24,25652238,17.0601413772,3.17805383035,7.04925484126,1.0
999,7021924,21737687,16.8945580403,15.7645478125,1054.0,172.10.1.207,25,28759611,17.174482565,3.21887582487,6.9603477291,1.0
682,2212052,6500614,15.6874071919,14.6094311495,693.0,172.30.1.191,18,8712666.0,15.980288387,2.8903717579,6.54102999919,1.0
726,1818511,7099528,15.7755388609,14.4135285923,758.0,172.10.1.53,28,8918039.0,16.0035866373,3.33220451018,6.63068338564,1.0
640,3500049,5079148,15.440654089,15.0682875264,654.0,172.20.2.88,17,8579197.0,15.9648508773,2.83321334406,6.48310735146,1.0
995,20966854,4009774,15.2042454386,16.8584533678,1007.0,172.10.1.119,22,24976628,17.0334510656,3.09104245336,6.91473089272,1.0
699,2442925,5493840,15.5191380225,14.7087066498,715.0,172.20.2.138,16,7936765.0,15.8870163195,2.77258872224,6.57228254269,1.0
736,2238395,8001227,15.8951054629,14.6212696492,760.0,172.20.1.121,20,10239622,16.1417752628,2.99573227355,6.63331843328,1.0
679,2467450,2961656,14.9012591293,14.7186957867,690.0,172.30.1.145,15,5429106.0,15.5072850375,2.7080502011,6.53669159759,1.0
723,1395472,7075184,15.7721040082,14.1487432673,739.0,172.10.1.52,27,8470656.0,15.9521185135,3.295836866,6.60529792095,1.0
1027,22761309,7412940,15.8187376797,16.9405726787,1043.0,172.10.1.173,23,30174249,17.2224994365,3.13549421593,6.949856455,1.0
759,1484799,8684216,15.977017683,14.2107899675,773.0,172.10.2.120,19,10169015,16.1348559098,2.94443897917,6.65027904859,1.0
760,2936817,17681824,16.6880477773,14.8928368998,787.0,172.20.2.47,20,20618641,16.8417061275,2.99573227355,6.66822824842,1.0
755,2007205,6321920,15.6595335175,14.5122537651,766.0,172.30.1.35,18,8329125.0,15.9352689666,2.8903717579,6.64118216974,1.0
901,1726172,21928168,16.9032825784,14.361416798,923.0,172.10.2.65,19,23654340.0,16.9790571656,2.94443897917,6.8276292345,1.0
811,2180660,6543728,15.6940175916,14.5951381412,824.0,172.30.1.47,19,8724388.0,15.9816328803,2.94443897917,6.71417052991,1.0
604,1414209,12967934,16.3779902529,14.1620809222,725.0,172.30.1.1,21,14382143,16.4814979256,3.04452243772,6.58617165485,1.0
805,2171297,9908500,16.1089035326,14.5908352428,828.0,172.10.2.87,19,12079797,16.3070449457,2.94443897917,6.71901315439,1.0
705,3995268,25074608,17.0373662586,15.2006212188,728.0,172.20.2.59,20,29069876,17.185213007,2.99573227355,6.5903010482,1.0
1067269,309073576,3471456,15.0600846605,19.5490899166,1096895.0,10.38.217.48,3,312545032,19.5602591192,1.09861228867,13.9079940191,1.0
658,1565474,4349998,15.2856859433,14.2636992115,667.0,172.30.1.14,19,5915472.0,15.5930818493,2.94443897917,6.50279004592,1.0
1472,26115735,46873287,17.6629584976,17.0780485642,1529.0,172.30.1.251,20,72989022,18.1058196042,2.99573227355,7.33236920593,1.0
930,7345680,11305402,16.2407912225,15.8096229433,953.0,172.20.2.28,19,18651082,16.7414147185,2.94443897917,6.85961490365,1.0
1267,27356805,2649908,14.7900354804,17.1244758676,1292.0,172.10.1.198,26,30006713,17.2169316813,3.25809653802,7.16394668434,1.0
661,2234799,6985154,15.7592975977,14.6196618491,674.0,172.20.1.182,17,9219953.0,16.0368804979,2.83321334406,6.51323011091,1.0
763,1831029,1670107,14.3283982542,14.4203886619,787.0,172.20.1.140,21,3501136.0,15.0685980452,3.04452243772,6.66822824842,1.0
691,1993736,2847420,14.8619238791,14.5055208235,709.0,172.20.1.103,20,4841156.0,15.3926640931,2.99573227355,6.56385552653,1.0
712,2658290,11226680,16.2338036463,14.7931936169,738.0,172.20.2.80,18,13884970.0,16.4463175181,2.8903717579,6.6039438246,1.0
915,7558546,9902443,16.1082920523,15.8381894016,934.0,172.30.2.19,18,17460989,16.6754797505,2.8903717579,6.83947643823,1.0
792,2560933,8150696,15.9136138803,14.7558822032,809.0,172.20.1.33,17,10711629,16.1868405317,2.83321334406,6.69579891706,1.0
1201,16707948,14275992,16.4740898032,16.6313950923,1240.0,172.30.2.20,20,30983940.0,17.2489795637,2.99573227355,7.1228666586,1.0
666,1682677,3230682,14.9882038184,14.3358965356,695.0,172.30.1.51,21,4913359.0,15.4074683799,3.04452243772,6.54391184556,1.0
161,16086,859665,13.6642980575,9.68570460746,5262.0,172.30.0.5,26,875751.0,13.6828370829,3.25809653802,8.5682664616,1.0
702,2167325,7556348,15.8378985627,14.5890042462,718.0,172.30.2.67,20,9723673.0,16.0900739857,2.99573227355,6.57646956905,1.0
669,2793063,5006674,15.4262823803,14.8426494011,678.0,172.20.2.141,17,7799737.0,15.8696005731,2.83321334406,6.51914728794,1.0
772,2519836,3822936,15.1565292718,14.739704378,789.0,172.20.1.137,19,6342772.0,15.6628264548,2.94443897917,6.67076632085,1.0
738,2168329,12349278,16.3291081578,14.5894673828,751.0,172.30.1.114,15,14517607,16.4908727466,2.7080502011,6.62140565176,1.0
779,2470008,5418012,15.5052395165,14.7197319475,796.0,172.20.1.54,18,7888020.0,15.8808557108,2.8903717579,6.67959918584,1.0
692,2068508,7655486,15.850933073,14.5423381324,703.0,172.20.1.84,17,9723994.0,16.0901069974,2.83321334406,6.55535689181,1.0
1052,7179415,15863782,16.5795492073,15.7867284614,1085.0,172.10.1.231,23,23043197,16.9528811428,3.13549421593,6.98933526597,1.0
722,4731552,26053822,17.0756750333,15.369763825,747.0,172.20.2.95,18,30785374,17.242550265,2.8903717579,6.61606518513,1.0
700,1978774,3060533,14.9340996418,14.497988019,713.0,172.20.1.189,19,5039307.0,15.4327791306,2.94443897917,6.56948142041,1.0
637,1725703,15697468,16.5690099834,14.3611450617,661.0,172.30.2.59,25,17423171,16.673311545,3.21887582487,6.49375383985,1.0
1439,26071379,68695055,18.045187775,17.0763486806,1503.0,172.30.1.221,20,94766434,18.3669258328,2.99573227355,7.31521838975,1.0
160,15964,868151,13.6741209416,9.67809146617,5293.0,172.30.0.6,27,884115.0,13.6923424237,3.295836866,8.57414047186,1.0
1203,16278360,28088954,17.1508869609,16.6053471764,1311.0,172.30.2.2,19,44367314,17.6080135851,2.94443897917,7.17854548376,1.0
661,1975445,6435562,15.6773497301,14.4963042474,676.0,172.30.1.42,17,8411007.0,15.9450517632,2.83321334406,6.51619307604,1.0
1157,11449057,38159573,17.4572872148,16.2534179265,1197.0,172.20.1.227,21,49608630.0,17.7196753685,3.04452243772,7.08757370556,1.0
1071,9511576,33150458,17.3165670905,16.0680201411,1108.0,172.10.1.252,23,42662034,17.5688199492,3.13549421593,7.01031186731,1.0
1200,26270736,6398770,15.6716163424,17.083966178,1223.0,172.10.1.145,23,32669506,17.3019526626,3.13549421593,7.10906213569,1.0
722,1356441,5308716,15.4848605561,14.1203749158,736.0,172.10.1.49,24,6665157.0,15.7124040672,3.17805383035,6.60123011873,1.0
1144,24112367,5084106,15.4416297608,16.9982354204,1170.0,172.10.1.194,26,29196473,17.1895584723,3.25809653802,7.06475902779,1.0
633,1978166,13848582,16.4436934027,14.4976807108,646.0,172.20.2.143,16,15826748,16.577211978,2.77258872224,6.47079950378,1.0
1112,24612820,9566530,16.0737811062,17.0187780034,1139.0,172.10.1.171,24,34179350.0,17.3471322185,3.17805383035,7.03790596345,1.0
870,2583836,2002208,14.5097611296,14.7647856744,883.0,172.20.1.168,17,4586044.0,15.3385283368,2.83321334406,6.7833252006,1.0
814,2683682,9035186,16.0166370684,14.8027002902,823.0,172.30.1.71,18,11718868,16.2767107504,2.8903717579,6.71295620068,1.0
829,5253190,6519312,15.6902794069,15.4743460691,847.0,172.10.2.9,21,11772502,16.281277031,3.04452243772,6.74170069465,1.0
1091,23236775,5178066,15.4599421854,16.961246711,1104.0,172.10.1.164,24,28414841,17.1624221371,3.17805383035,7.00669522684,1.0
776,1707429,8162882,15.9151078509,14.3504992883,788.0,172.30.1.115,17,9870311.0,16.1050419205,2.83321334406,6.66949808986,1.0
1347,14526259,13451155,16.4145755339,16.4914685351,1373.0,172.20.1.218,21,27977414,17.1469080998,3.04452243772,7.22475340577,1.0
842,4819025,8652932,15.973408781,15.3880821834,860.0,172.10.2.47,22,13471957,16.4161208237,3.09104245336,6.75693238925,1.0
721,2039394,3103184,14.9479392391,14.5281632629,745.0,172.30.1.93,23,5142578.0,15.4530650681,3.13549421593,6.61338421838,1.0
1005,9688854,16014832,16.5890258508,16.0864867106,1031.0,172.10.1.216,23,25703686,17.0621449637,3.13549421593,6.93828448402,1.0
595,1517259,2762740,14.8317334989,14.2324159755,608.0,172.20.1.90,18,4279999.0,15.2694633339,2.8903717579,6.41017488197,1.0
679,1446698,25276610,17.0453900201,14.1847942762,699.0,172.20.2.135,20,26723308,17.1010467014,2.99573227355,6.54965074223,1.0
722,2469206,11834152,16.2865001465,14.7194071994,745.0,172.20.1.74,19,14303358,16.4760048928,2.94443897917,6.61338421838,1.0
1158,12511905,28704518,17.1725650899,16.342191149,1196.0,172.20.1.209,22,41216423,17.5343473514,3.09104245336,7.08673793451,1.0
1420,26062865,53733353,17.7995444654,17.0760220622,1481.0,172.30.1.214,21,79796218,18.1949866678,3.04452243772,7.30047281427,1.0
662,2646164,35645744,17.3891403148,14.7886216021,692.0,172.20.2.77,19,38291908,17.4607491525,2.94443897917,6.53958595562,1.0
645,2601214,23091064,16.9549562608,14.7714888171,669.0,172.20.2.49,18,25692278,17.0617010378,2.8903717579,6.50578406013,1.0
781,4610850,20194818,16.8209365948,15.3439227798,806.0,172.20.2.142,19,24805668,17.0265827334,2.94443897917,6.69208374251,1.0
707,1446505,4378018,15.2921066685,14.18466086,723.0,172.30.1.27,19,5824523.0,15.5775876657,2.94443897917,6.58340922216,1.0
817,2516473,7405048,15.8176724878,14.738368876,844.0,172.30.1.185,19,9921521.0,16.1102167941,2.94443897917,6.7381524946,1.0
727,2429345,6421530,15.675166965,14.7031322317,750.0,172.30.2.112,23,8850875.0,15.9960268822,3.13549421593,6.62007320653,1.0
776,3175113,7316794,15.8056828119,14.9708537802,787.0,172.20.2.113,18,10491907,16.166114756,2.8903717579,6.66822824842,1.0
1092,15786631,11715708,16.2764410634,16.5746740006,1112.0,172.30.2.30,17,27502339,17.1297816136,2.83321334406,7.01391547481,1.0
747,2043989,24387046,17.0095626476,14.5304138487,770.0,172.30.1.66,20,26431035,17.0900494459,2.99573227355,6.64639051485,1.0
1260,12927528,31001738,17.2495538254,16.3748695492,1299.0,172.20.1.254,20,43929266,17.5980913074,2.99573227355,7.16935001667,1.0
751,2531273,5815878,15.5761023214,14.7442328962,763.0,172.30.1.118,18,8347151.0,15.937430841,2.8903717579,6.63725803128,1.0
879,2543724,12077152,16.3068259611,14.749139707,906.0,172.30.1.186,20,14620876,16.4979609284,2.99573227355,6.80903930604,1.0
722,2348763,11564618,16.2634608224,14.6693993646,737.0,172.20.1.157,18,13913381,16.4483615969,2.8903717579,6.60258789219,1.0
764,2544661,8698411,15.9786509233,14.7495079967,778.0,172.30.1.181,19,11243072,16.2352626747,2.94443897917,6.65672652418,1.0
630,1737334,10321238,16.1497142721,14.3678623123,642.0,172.10.1.15,23,12058572,16.3052863343,3.13549421593,6.46458830369,1.0
6329,62679765,51646560,17.7599341492,17.9535492262,37228.0,172.30.0.3,30,114326325,18.5545674172,3.40119738166,10.5248164453,1.0
715,2416595,103434,11.5466890071,14.6978700826,756.0,172.30.1.150,19,2520029.0,14.7397809674,2.94443897917,6.62804137618,1.0
1073,9256989,18528880,16.7348411539,16.0408893918,1099.0,172.20.1.228,19,27785869,17.1400381401,2.94443897917,7.0021559544,1.0
770,2631672,22960234,16.949274321,14.7831299436,793.0,172.30.1.121,19,25591906,17.0577866876,2.94443897917,6.67582322163,1.0
742,2658465,6029594,15.6121902364,14.7932594465,887.0,172.30.1.101,18,8688059.0,15.9774601121,2.8903717579,6.78784498231,1.0
889,4535506,10084928,16.12655259,15.3274472119,907.0,172.30.1.160,19,14620434,16.4979306972,2.94443897917,6.81014245012,1.0
716,1551430,3387988,15.0357467928,14.2546876442,727.0,172.10.2.105,18,4939418.0,15.4127580685,2.8903717579,6.58892647753,1.0
594,1872938,11239136,16.2349125311,14.4430188789,612.0,172.20.1.3,17,13112074,16.3890440431,2.83321334406,6.41673228251,1.0
760,3409992,9491102,16.0658652861,15.0422205032,775.0,172.30.2.146,18,12901094,16.3728226719,2.8903717579,6.65286302935,1.0
868,4132870,4742194,15.3720104558,15.2344826388,886.0,172.20.2.39,19,8875064.0,15.9987561046,2.94443897917,6.78671695061,1.0
682,1813038,9142188,16.0284103021,14.4105144493,700.0,172.30.1.196,18,10955226,16.2093271606,2.8903717579,6.55108033504,1.0
662,2082037,12631012,16.3516656178,14.5488572994,673.0,172.30.2.129,20,14713049,16.5042453451,2.99573227355,6.51174532964,1.0
682,1876909,3040356,14.9274851718,14.4451368328,698.0,172.20.1.58,19,4917265.0,15.4082630396,2.94443897917,6.54821910276,1.0
1159,11199456,25166628,17.0410293891,16.2313757637,1190.0,172.20.1.214,19,36366084,17.40914714,2.94443897917,7.08170858611,1.0
1102,11599832,11175834,16.2292643266,16.2665011732,1121.0,172.30.2.26,18,22775666,16.9412032433,2.8903717579,7.02197642307,1.0
969,2061092,5734170,15.5619535727,14.5387464974,996.0,172.10.2.64,18,7795262.0,15.8690266712,2.8903717579,6.90374725758,1.0
792,2246283,4308466,15.2760924823,14.6247874081,807.0,172.30.1.182,19,6554749.0,15.6957003831,2.94443897917,6.69332366827,1.0
766,2701343,9644976,16.081947716,14.8092596147,781.0,172.20.1.165,19,12346319,16.3288685199,2.94443897917,6.66057514984,1.0
589,1676951,21912472,16.9025665304,14.3324878215,608.0,172.20.2.50,19,23589423,16.9763089916,2.94443897917,6.41017488197,1.0
876,6873142,18319944,16.7235008604,15.7431319104,903.0,172.20.2.42,20,25193086,17.0420801498,2.99573227355,6.80572255342,1.0
700,2761302,35638117,17.3889263253,14.8312128656,730.0,172.20.2.96,20,38399419,17.4635528872,2.99573227355,6.59304453414,1.0
880,5498331,18206034,16.7172636356,15.5199551496,909.0,172.20.2.8,20,23704365,16.9811697664,2.99573227355,6.81234509418,1.0
882,2943844,10757212,16.1910869713,14.8952267683,899.0,172.20.2.20,19,13701056,16.4329834681,2.94443897917,6.80128303447,1.0
674,1915380,13822250,16.4417901706,14.4654265943,685.0,172.30.2.115,19,15737630.0,16.5715652178,2.94443897917,6.52941883826,1.0
1065,22882957,12379726,16.3315706925,16.9459029556,1084.0,172.10.1.114,26,35262683,17.3783358239,3.25809653802,6.988413182,1.0
675,1589648,4490900,15.3175636851,14.279023166,696.0,172.20.1.179,21,6080548.0,15.6206053815,3.04452243772,6.54534966033,1.0
